timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
365,3604,"Reston Hospital Center",,38.962620,-77.362210,,,,,,1
366,4312,"Lee Jackson Hwy and Fair Ridge Dr",,38.870556,-77.369800,,,,,,1
367,3879,"Hummer Rd and Frontage Rd",,38.834074,-77.210536,,,,,,1
368,1016,"Richmond Hwy and Franklin St",,38.777790,-77.080260,,,,,,0
369,3348,"Silverbrook Rd and Royal Robin La",,38.706520,-77.228480,,,,,,1
371,1908,"Fort Hunt Rd and Paul Spring Rd",,38.760040,-77.059310,,,,,,1
372,819,"Fort Hunt Rd and Alexandria Ave",,38.746680,-77.058110,,,,,,1
374,2104,"Gallows Rd and Madron La",,38.904390,-77.222890,,,,,,1
375,4239,"Newton Patent Dr and Awbrey Patent Dr",,38.844733,-77.443092,,,,,,1
376,5827,"Town Center Pkwy and Market St",,38.958493,-77.363407,,,,,,1
377,1725,"Cranford St and Franklin Woods Pl",,38.695310,-77.219740,,,,,,1
378,3024,"The Parkway and S Kings Hwy",,38.772810,-77.099160,,,,,,1
379,1201,"Franconia Rd and Brookland Rd",,38.784180,-77.131790,,,,,,1
381,5614,"Centreville Rd and Armfield Farm Dr",,38.905200,-77.423260,,,,,,1
382,2509,"Kinross Cir and Ramesses Ct",,38.919060,-77.415350,,,,,,1
383,1823,"Electric Ave and Chestertown Dr",,38.901170,-77.241850,,,,,,1
384,5384,"Westpark Dr and Greensboro Dr",,38.925344,-77.233735,,,,,,1
385,2083,"Gallows Rd and Dolce Dr",,38.846860,-77.203610,,,,,,1
386,1563,"Chain Bridge Rd and James Madison Dr",,38.893160,-77.275970,,,,,,1
387,3970,"Tower Dr and Southgate Dr",,38.773666,-77.086016,,,,,,1
388,2843,"New Dominion Pkwy and Explorer St",,38.960440,-77.360570,,,,,,1
389,949,"Fort Hunt Rd and Lafayette Dr",,38.740710,-77.055140,,,,,,1
390,6224,"Creek Crossing Rd and Old Courthouse Rd",,38.922960,-77.258125,,,,,,1
391,957,"Vernon View Dr and Bushrod Rd",,38.714720,-77.062560,,,,,,1
393,1415,"Braddock Rd and Birch La",,38.812030,-77.173140,,,,,,1
394,1755,"Dranesville Rd and Butter Churn Dr",,39.004120,-77.375070,,,,,,1
395,2903,"N Shore Dr and Clubhouse Rd",,38.964540,-77.346350,,,,,,1
396,3016,"The Parkway and Memorial St",,38.780010,-77.095920,,,,,,1
397,3201,"Ring Rd and Saffold Way",,38.971920,-77.326700,,,,,,1
398,5630,"Centreville Rd and Skyhawk Dr",,38.898844,-77.427634,,,,,,1
401,4288,"5895 Trinity Pkwy",,38.840446,-77.441109,,,,,,1
402,2390,"Herndon Pkwy and Herndon Police Dept",,38.961625,-77.371939,,,,,,1
403,3252,"Rolling Stone Way and Lodestone Ct",,38.766514,-77.108457,,,,,,1
404,2166,"Glade Dr and Red Maple La",,38.926657,-77.348589,,,,,,1
405,3553,"11830 Sunrise Valley Dr",,38.948220,-77.356160,,,,,,1
406,2049,"Franconia Rd and Sable Dr",,38.791442,-77.096836,,,,,,1
408,2909,"N Shore Dr and Ring Rd",,38.969980,-77.326870,,,,,,1
409,2419,"Hummer Rd and Horseshoe Dr",,38.835710,-77.209830,,,,,,1
410,3903,"Monument Dr and Monument Hill Way",,38.856344,-77.351287,,,,,,1
411,1263,"Backlick Rd and Cabin John Rd",,38.793780,-77.186450,,,,,,1
412,2088,"Gallows Rd and Electric Ave",,38.898270,-77.224540,,,,,,1
413,1481,"Braddock Rd and Spring Valley Dr",,38.814080,-77.170450,,,,,,1
414,4049,"Centreville United Methodist Church",,38.825681,-77.438629,,,,,,1
415,6110,"Silverbrook Rd and Indian Paintbrush Way",,38.721677,-77.239860,,,,,,1
416,4165,"Conference Center Dr and Stonecroft Blvd",,38.875763,-77.456456,,,,,,1
417,1392,"Bren Mar Dr and Merle Pl",,38.797580,-77.154868,,,,,,1
418,2121,"Gallows Rd and Wheatwheel La",,38.852810,-77.218230,,,,,,1
419,3858,"Braddock Rd and Queensberry Ave",,38.811420,-77.225050,,,,,,1
420,3807,"Wiehle Ave and North Shore Dr",,38.970020,-77.333200,,,,,,1
421,2345,"Herndon Pkwy and Crestview Dr",,38.977990,-77.398940,,,,,,1
422,875,"Little River and Southland",,38.819090,-77.147450,,,,,,0
424,1264,"Backlick Rd and Cabin John Rd",,38.793840,-77.186200,,,,,,1
425,1294,"Backlick Rd and Sunset La S",,38.815560,-77.186840,,,,,,1
426,3737,"Viking Dr and Prince Harold Ct",,38.921409,-77.383184,,,,,,1
427,3515,"Sunrise Valley Dr and Dulles Tech Dr",,38.957770,-77.412140,,,,,,1
428,2137,"Government Center Pkwy and Runabout La",,38.851428,-77.352320,,,,,,1
429,749,"Telegraph Rd and Marl Pat Dr",,38.791660,-77.084750,,,,,,1
430,2113,"Gallows Rd and Prescott Dr",,38.878240,-77.227680,,,,,,1
431,1391,"Burke Lake Rd and Signal Hill Dr",,38.806100,-77.257280,,,,,,1
432,1893,"Fort Hunt Rd and Washington Library",,38.773160,-77.062540,,,,,,1
433,5458,"Chain Bridge Rd and Buena Vista",,38.930737,-77.181913,,,,,,0
434,3176,"Richmond Hwy and Mount Vernon Me",,38.717660,-77.130890,,,,,,0
435,3465,"Summer Ridge Rd and Wescott Hills Way",,38.760560,-77.141240,,,,,,1
436,1802,"Eds Dr and Lincoln Park Dr",,38.925936,-77.426478,,,,,,1
437,1946,"Fair Lakes Cir and Roger Stover Dr",,38.858956,-77.379457,,,,,,1
439,3266,"Sacremento Dr and Village Green Dr",,38.722550,-77.127590,,,,,,1
440,3456,"Southrun Rd and Golden Ridge Rd",,38.727620,-77.240660,,,,,,1
442,5571,"Old Courthouse and Byrd",,38.913736,-77.231416,,,,,,0
443,4266,"Sully Park Dr and Kamputa Dr",,38.852507,-77.457460,,,,,,1
444,1885,"Franklin Farm Rd and Tuckaway Dr",,38.905444,-77.397803,,,,,,1
446,1553,"Chain Bridge Rd and Canfield St",,38.838454,-77.311598,,,,,,1
447,1886,"Franklin Farm Rd and Tuckaway Dr",,38.905454,-77.398030,,,,,,1
448,2129,"Government Center Pkwy and Forum Dr W",,38.852186,-77.357546,,,,,,1
449,3084,"Pohick Rd and Diving Cliff La",,38.742120,-77.232770,,,,,,1
451,3565,"Sunrise Valley Dr and Thunder Chase Dr",,38.950120,-77.380050,,,,,,1
452,2859,"Newington Forest Ave and Willowdale Ct",,38.738190,-77.246540,,,,,,1
454,1773,"Dranesville Rd and Shallow Ford Rd",,38.996206,-77.376555,,,,,,1
456,3472,"Chantilly Library",,38.881868,-77.407497,,,,,,1
459,6139,"Aviation Dr and Autopilot Dr",,38.958143,-77.449671,,,,,,1
460,3959,"Soapstone Dr and Hearthstone Ct (South)",,38.928373,-77.344328,,,,,,1
461,2119,"Gallows Rd and Woodburn Rd",,38.857470,-77.225870,,,,,,1
462,1389,"Burke Lake Rd and Rolling Rd",,38.808230,-77.254170,,,,,,1
463,3128,"Richmond Hy and Belford",,38.743440,-77.084390,,,,,,0
464,2340,"Herndon Pkwy and Campbell Way",,38.959910,-77.394410,,,,,,1
465,3557,"12000 Sunrise Valley Dr",,38.946570,-77.360170,,,,,,1
466,3347,"Silverbrook Rd and Royal Robin La",,38.706850,-77.228950,,,,,,1
467,5564,"Maple Ave and Courthouse Rd",,38.899209,-77.268022,,,,,,1
468,715,"Vantage Dr and Vantage Ct",,38.764130,-77.107970,,,,,,1
469,2278,"Helmsdale La and Brighouse Ct",,38.755126,-77.140814,,,,,,1
471,2266,"Harrison La and Groveton St",,38.770498,-77.093632,,,,,,1
472,2330,"Hooes Dr and Shady Palm Dr",,38.755850,-77.236040,,,,,,1
473,1060,"Telegraph Rd and Wilton Rd",,38.787500,-77.089640,,,,,,1
474,1453,"Braddock Rd and Montrose St",,38.818990,-77.164990,,,,,,1
475,1815,"Edsall Rd and Edsall Ridge Pl",,38.805390,-77.143250,,,,,,1
476,1994,"Frying Pan Rd and Coppermine Rd",,38.942800,-77.405260,,,,,,1
477,1902,"Fort Hunt Rd and Lafayette Dr",,38.740590,-77.054850,,,,,,1
478,5395,"Jones Branch Dr and Freddie Mac Ctr",,38.931461,-77.224792,,,,,,1
479,3351,"Silverbrook Rd and Southrun Rd",,38.727230,-77.246570,,,,,,1
480,1186,"Franconia-Springfield Metro Bay H",,38.766950,-77.168045,,,,,,1
481,2031,"Fleet Dr and Flat Rock Rd",,38.773520,-77.154230,,,,,,1
482,3005,"The Parkway and Gentele Ct",,38.780370,-77.095970,,,,,,1
483,892,"Quander Rd and Duke Dr",,38.770890,-77.068520,,,,,,1
485,2311,"Holland Rd and Holland Rd",,38.739430,-77.078850,,,,,,1
486,3510,"Sunrise Vly Dr and Dulles Corner Dr (South)",,38.958560,-77.422730,,,,,,1
487,2807,"Monument Dr and Monument Way",,38.856306,-77.353918,,,,,,1
489,3817,"Wiehle Av and North Shore Dr",,38.958340,-77.334330,,,,,,1
490,2360,"Herndon Pkwy and Van Buren St",,38.955950,-77.386540,,,,,,1
491,1627,"Colts Neck Rd and Hunters Square Ct",,38.935790,-77.363810,,,,,,1
493,2702,"Little River and Duke",,38.817860,-77.141540,,,,,,0
495,4314,"North Backlick P+R",,38.769729,-77.183879,,,,,,1
496,2033,"Frye Rd and Gage Rd",,38.733400,-77.113980,,,,,,1
497,2493,"Kingsbury Rd and Broadmoor St",,38.749600,-77.132270,,,,,,1
498,4172,"Centreville Farms Rd and Leland Rd",,38.843877,-77.413265,,,,,,1
499,2913,"N Shore Dr and Waterview Cl",,38.966430,-77.342930,,,,,,1
500,2551,"Lawrence St and Kidd St",,38.738350,-77.110930,,,,,,1
501,3708,"Van Buren St and Herndon Pkwy",,38.956015,-77.388224,,,,,,1
502,1875,"Franklin Farm Rd and Old Dairy Rd",,38.909826,-77.413288,,,,,,1
503,4168,"Centreville Farms Rd and Lee Hwy",,38.840511,-77.411428,,,,,,1
504,1427,"Braddock Rd and Carriage Park Rd",,38.824260,-77.305310,,,,,,1
505,1332,"Beulah St and Charles Arrington",,38.767050,-77.155020,,,,,,0
506,2087,"Gallows Rd and Railroad St",,38.898360,-77.224250,,,,,,1
507,2218,"Herndon Harbor House",,38.973960,-77.388750,,,,,,1
508,1555,"Cinder Bed and 8560 Cinder Bed R",,38.725760,-77.193450,,,,,,0
509,4231,"Little Rocky Run Cir and Sunset Ridge Rd",,38.830130,-77.424890,,,,,,1
510,5430,"Chain Bridge Rd and Audmar Dr",,38.929550,-77.188440,,,,,,0
511,2780,"Mt Vernon Mem Hwy and Forest Haven Dr",,38.708640,-77.110790,,,,,,1
512,2973,"Old Keene Mill Rd and Rolling Rd",,38.779693,-77.231714,,,,,,1
514,2792,"Mt Vernon Mem Hwy and Patton Blvd",,38.708300,-77.122830,,,,,,1
515,1782,"13600 Dulles Technology Dr",,38.955460,-77.415610,,,,,,1
516,970,"Vernon View Dr and Battery Rd",,38.715520,-77.062870,,,,,,1
517,2651,"Lorton Rd and Lorton Station Blvd",,38.704760,-77.211360,,,,,,1
518,1884,"Franklin Farm Rd and Tranquility La",,38.910518,-77.414255,,,,,,1
519,2775,"Manchester Lakes Dr and Old Brentford Ct",,38.767178,-77.149328,,,,,,1
520,5425,"Chain Bridge Rd and Anderson Rd",,38.926145,-77.203550,,,,,,0
522,5666,"Lewinsville Rd and Meadow Green La",,38.941909,-77.221135,,,,,,1
523,3462,"Southrun Rd and Rippled Creek Ct",,38.728700,-77.231520,,,,,,1
524,4065,"Machen Rd and Kendra Way",,38.831143,-77.436671,,,,,,1
525,4268,"Stringfellow Rd and Westbook Dr",,38.850494,-77.402690,,,,,,1
526,736,"Telegraph Rd and Belleau Woods La",,38.757180,-77.136340,,,,,,1
527,4207,"Lee Rd and Conference Center Dr",,38.880210,-77.452960,,,,,,1
528,2528,"Kingstowne Village Pkwy and Littlethorpe La",,38.750460,-77.159040,,,,,,1
529,1963,"Fox Mill Rd and John Milton Dr",,38.928881,-77.375328,,,,,,1
530,3603,"Town Ctr Pkwy and Sunset Hills Rd",,38.954434,-77.362745,,,,,,1
531,3710,"S Van Dorn St and Bent Willow Dr",,38.789369,-77.136534,,,,,,1
532,2638,"Lake Newport Rd and Deer Point Way",,38.980330,-77.355419,,,,,,1
533,3312,"11490 Sunset Hills Rd",,38.952242,-77.343740,,,,,,1
534,3723,"S Van Dorn St and Oakwood Rd",,38.791424,-77.136718,,,,,,1
535,3811,"Wiehle Ave and Weatherstone Ct",,38.984930,-77.340460,,,,,,1
536,3382,"S Lakes Dr and Ridge Heights Rd",,38.934113,-77.333015,,,,,,1
537,2353,"Herndon Pkwy and Early Fall Ct",,38.966250,-77.403230,,,,,,1
538,2672,"Leesburg Pike and Lewinsville Rd",,38.943480,-77.255510,,,,,,1
539,3846,"7620 Backlick Rd",,38.750580,-77.185810,,,,,,1
540,2459,"Jones Branch Dr and Freddie Mac Ctr",,38.931648,-77.224893,,,,,,1
541,4219,"Lee Jackson Hwy and Lees Corner Rd",,38.887565,-77.414019,,,,,,1
542,4253,"Poplar Tree Rd and Leighfield St",,38.872225,-77.426077,,,,,,1
543,3779,"Westpark Dr and 7925 Westbranch Dr",,38.926077,-77.220373,,,,,,1
544,1483,"Braddock Rd and Tapestry Dr",,38.826740,-77.294680,,,,,,1
545,1425,"Braddock Rd and Columbia Rd",,38.811840,-77.176280,,,,,,1
546,3304,"Spring Hill Rd and Post Office",,38.928930,-77.237710,,,,,,1
547,1527,"Bennington Woods Rd and Harvest Green Dr",,38.974170,-77.353340,,,,,,1
548,5369,"Gosnall Rd and Tyspring St",,38.921980,-77.238590,,,,,,1
549,1480,"Braddock Rd and Southampton Dr",,38.810810,-77.239600,,,,,,1
550,3388,"S Lakes Dr and S Lakes Ct",,38.941230,-77.357360,,,,,,1
552,5445,"Westmoreland and Placid",,38.905165,-77.172205,,,,,,0
553,2282,"Telegraph Rd and Helmsdale La",,38.755460,-77.137450,,,,,,1
555,4212,"Lee Jackson Hwy and Chantilly Rd",,38.890497,-77.422310,,,,,,1
556,1079,"Arlington Dr and Richmond Hwy",,38.754690,-77.082920,,,,,,1
557,3717,"Van Dorn St and Franconia Rd",,38.783477,-77.136042,,,,,,1
558,2346,"Herndon Pkwy and Crestview Dr",,38.977830,-77.399480,,,,,,1
559,837,"Fort Hunt Rd and Belle View Blvd",,38.775630,-77.062520,,,,,,1
560,2885,"N Shore Dr and Fairway Dr",,38.965460,-77.344710,,,,,,1
561,3620,"Telegraph Rd and Farmington Dr",,38.794010,-77.083410,,,,,,1
562,2547,"Lawyers Rd and Goldcup La",,38.921592,-77.351187,,,,,,1
563,2852,"Newington Forest Ave and Curving Creek Ct",,38.738490,-77.242760,,,,,,1
564,3045,"Penderbrook Dr and Inverness Rd",,38.868441,-77.358857,,,,,,1
565,2130,"Government Center Pkwy and Forum Dr W",,38.851938,-77.357641,,,,,,1
566,1999,"Frying Pan Rd and Fox Mill Rd",,38.945160,-77.398560,,,,,,1
567,2126,"Gallows Rd and Woodburn Rd",,38.858070,-77.225610,,,,,,1
568,3820,"Worldgate Dr and Wiltshire La",,38.957356,-77.399100,,,,,,1
569,2159,"Glade Dr and Middle Creek La",,38.929693,-77.353299,,,,,,1
570,5442,"Westmoreland and Kirby",,38.907449,-77.172730,,,,,,0
571,1470,"Braddock Rd and Red Spruce Rd",,38.826670,-77.291930,,,,,,1
572,1781,"Dulles Technology Dr and River Birch Rd",,38.953730,-77.416040,,,,,,1
573,1393,"Bren Mar Dr and Phyllis La",,38.798508,-77.152520,,,,,,1
574,2507,"Kinross Cir and Ravenscraig Ct",,38.914740,-77.415420,,,,,,1
575,2908,"N Shore Dr and Ring Rd",,38.970050,-77.327230,,,,,,1
576,532,"Telegraph Rd and East Dr",,38.797070,-77.080940,,,,,,1
577,3149,"Rose Hill Dr and Flower La",,38.779812,-77.117067,,,,,,1
578,2522,"Kingstowne Village Pkwy and Darden Row",,38.749730,-77.161610,,,,,,1
579,4230,"Little Rocky Run Cir and Rockton Ct",,38.831409,-77.425103,,,,,,1
581,1613,"Center Harbor Rd and North Village Rd",,38.979560,-77.344830,,,,,,1
583,5436,"Westmoreland and Lumsden",,38.919524,-77.180608,,,,,,0
584,6220,"Old Courthouse Rd and Battery Park St",,38.917684,-77.240641,,,,,,1
585,577,"Seven Woods Dr and Redondo Pl",,38.739320,-77.098750,,,,,,1
586,2232,"Guinea Rd and Bronte Dr",,38.809550,-77.278270,,,,,,1
587,958,"Vernon View Dr and Danewood Dr",,38.717410,-77.062680,,,,,,1
588,3504,"Sunrise Valley Dr and Colts Neck Rd",,38.945750,-77.357440,,,,,,1
589,3091,"Pohick Rd and Magic Leaf Rd",,38.740420,-77.230930,,,,,,1
590,4191,"Field Encampment Rd and Meadow Glade La",,38.830509,-77.448023,,,,,,1
591,2844,"New Dominion Pkwy and Fountain Dr",,38.960660,-77.357430,,,,,,1
592,1949,"Fair Lakes Shopping Ctr",,38.858971,-77.392252,,,,,,1
593,3087,"Pohick Rd and Larne St",,38.712610,-77.199570,,,,,,0
595,5542,"Maple Ave and Mashie Dr",,38.910580,-77.252290,,,,,,1
596,2901,"N Shore Dr and Washington Plz (West)",,38.968430,-77.343400,,,,,,1
597,5463,"Chain Bridge Rd and Pathfinder L",,38.929785,-77.185048,,,,,,0
599,1930,"Fair Lakes Shopping Ctr",,38.858390,-77.392910,,,,,,1
600,1692,"Commerce St and Monticello Blvd",,38.779130,-77.191500,,,,,,1
601,3415,"Soapstone Dr and Glencourse La",,38.939618,-77.345466,,,,,,1
602,3526,"Sunrise Valley Dr and Glade Dr",,38.949310,-77.374060,,,,,,1
604,2462,"Jones Branch Dr and Park Run Dr",,38.931929,-77.227450,,,,,,1
605,2164,"Glade Dr and Quartermaster La",,38.925771,-77.336473,,,,,,1
606,1288,"Backlick Rd and Spring Garden Dr",,38.773070,-77.184070,,,,,,1
607,4255,"Poplar Tree Rd and Orr Dr",,38.875422,-77.418361,,,,,,1
608,1443,"Braddock Rd and Heming Ave",,38.811290,-77.204130,,,,,,1
609,3320,"Sherwood Hall Ln and Mount Woodley Pl",,38.743260,-77.079140,,,,,,1
610,2955,"Old Keene Mill Rd and Greeley Blvd",,38.776180,-77.216410,,,,,,1
611,2499,"Kinross Cir and Kilbrennan Ct",,38.917120,-77.418940,,,,,,1
612,2930,"Nutley St and Roland St",,38.892927,-77.272574,,,,,,1
613,2524,"Kingstowne Village Pkwy and Hayfield Rd",,38.756740,-77.145220,,,,,,1
614,1290,"Backlick Rd and Sipes La",,38.824810,-77.193250,,,,,,1
615,1015,"Richmond Hwy and Fairhaven Ave",,38.784150,-77.073830,,,,,,0
616,1172,"Huntington Metro South Bay C",,38.792322,-77.076025,,,,,,1
617,5653,"Lewinsville Rd and Snow Meadow La",,38.937023,-77.210374,,,,,,1
618,2534,"Kingstowne Village Pkwy and Village Park Dr",,38.753520,-77.151380,,,,,,1
619,5654,"Lewinsville Rd and Scotts Run Rd",,38.934991,-77.206199,,,,,,1
620,4210,"Lee Jackson Hwy and Avion Pkwy",,38.901652,-77.449096,,,,,,1
621,2875,"N Shore Dr and Northgate Sq",,38.970230,-77.336130,,,,,,1
623,3726,"S Van Dorn St and Woodfield Estates Dr",,38.786620,-77.136200,,,,,,1
624,3126,"Rose Hill Dr and May Blvd",,38.780903,-77.117928,,,,,,1
625,1959,"Sunrise Valley Dr and Wood Oak Dr E",,38.951710,-77.400760,,,,,,1
626,2847,"New Dominion Pkwy and Reston Pkwy",,38.960050,-77.354940,,,,,,1
627,3406,"Soapstone Dr and Catalpa Ct",,38.923177,-77.344841,,,,,,1
628,5662,"Lewinsville Rd and Timberly La",,38.936606,-77.209146,,,,,,1
630,3893,"Little River Tnpk and Woodland R",,38.832070,-77.206850,,,,,,0
631,1846,"Kmart Herndon Ctr",,38.970340,-77.376340,,,,,,1
632,3047,"Post Forest Dr and Cedar Forest Dr",,38.855399,-77.366061,,,,,,1
633,4284,"14280 Sullyfield Cir",,38.892735,-77.439905,,,,,,1
634,2312,"Hooes Rd and Fairfax County Pkwy",,38.750140,-77.244450,,,,,,1
635,2324,"Hooes Rd and Pohick Rd",,38.745920,-77.247870,,,,,,1
636,3882,"International Dr and Fletcher St",,38.916776,-77.225646,,,,,,1
637,2664,"Leesburg Pike and Delta Glen Ct",,38.973510,-77.303570,,,,,,1
638,3720,"S Van Dorn St and Kingstowne Blvd",,38.773670,-77.133790,,,,,,1
639,2972,"Old Keene Mill Rd and Rolling Mill Pl",,38.778445,-77.237405,,,,,,1
640,3135,"Rose Hill Dr and Celtic Dr",,38.782281,-77.119187,,,,,,1
641,4270,"Sully Park Dr and Wood Creek La",,38.850762,-77.456999,,,,,,1
642,3731,"Viking Dr and John Milton Dr",,38.929899,-77.382941,,,,,,1
645,2016,"Franconia Rd and Ridge View Dr",,38.791224,-77.105968,,,,,,1
646,2494,"Kinross Cir and Centreville Rd",,38.920130,-77.417350,,,,,,1
647,2878,"N Shore Dr and Becontree La",,38.969900,-77.331170,,,,,,1
648,3511,"Sunrise Valley Dr and Dulles Town Blvd",,38.955230,-77.425110,,,,,,1
649,3124,"Richmond Hwy and Armistead Rd",,38.702222,-77.209103,,,,,,1
650,4051,"Avion Pkwy and Virginia Mallory Dr",,38.904522,-77.448871,,,,,,1
651,3481,"Stringfellow Rd and Poplar Tree Rd",,38.874529,-77.408338,,,,,,1
654,2145,"Glade Dr and Breton Ct",,38.934533,-77.361396,,,,,,1
655,2549,"Lawrence St and Imperial St",,38.738030,-77.113140,,,,,,1
656,2239,"Guinea Rd and Olley La",,38.810430,-77.268450,,,,,,1
657,1108,"Van Dorn Metro Bay D",,38.799516,-77.128606,,,,,,1
659,3175,"Richmond Hwy and Old Mill Rd",,38.717530,-77.131750,,,,,,0
660,5824,"S Kings Hwy and Tower Dr",,38.777240,-77.085321,,,,,,1
661,763,"Telegraph Rd and Rainwater Pl",,38.718745,-77.192338,,,,,,0
662,3760,"Wakefield Dr and W Wakefield Dr",,38.772700,-77.058570,,,,,,1
663,3690,"8500 Tyco Rd",,38.931360,-77.239170,,,,,,1
664,3395,"S Lakes Dr and Sagewood La",,38.940450,-77.328935,,,,,,1
665,1412,"Braddock Rd and Backlick Rd",,38.811790,-77.184480,,,,,,1
666,1490,"Braddock Rd and Woodland Way",,38.810790,-77.249260,,,,,,1
667,4262,"Sully Park Dr and Croatan Ct",,38.850669,-77.453137,,,,,,1
668,2964,"Old Keene Mill Rd and Huntsman Blvd",,38.774150,-77.248420,,,,,,1
669,4206,"Lees Corner and Lee Jackson Hwy",,38.886766,-77.413685,,,,,,1
670,3528,"Sunrise Valley Dr and Glade Dr",,38.948460,-77.374720,,,,,,1
671,1241,"Arlington Dr and Richmond Hwy",,38.754520,-77.082300,,,,,,1
672,3724,"S Van Dorn St and Pickett St",,38.804788,-77.133777,,,,,,1
674,1484,"Braddock Rd and Tapestry Dr",,38.826400,-77.295140,,,,,,1
675,3310,"Sunset Hills Rd and Isaac Newton Sq (East)",,38.951242,-77.339910,,,,,,1
677,4099,"Stone Rd and Awbrey Patent Dr",,38.850165,-77.452395,,,,,,1
678,6124,"Fullerton Rd and Cluny Ct",,38.742454,-77.208536,,,,,,1
679,2962,"Old Keene Mill Rd and Hanover Ave",,38.777700,-77.195280,,,,,,1
680,1387,"Burke Lake Rd and Rolling Rd",,38.808170,-77.254620,,,,,,1
681,5396,"Jones Branch Dr and West Branch Dr",,38.931368,-77.219408,,,,,,1
682,2811,"Monument Dr and Polo Dr",,38.862526,-77.367306,,,,,,1
683,3343,"Sherwood Hall La and Whiteoaks Dr",,38.749990,-77.061070,,,,,,1
684,4229,"Little Rocky Run Cir and Rock Forest Ct",,38.834348,-77.420089,,,,,,1
685,1834,"Elden St and Jonquil La",,38.967560,-77.373899,,,,,,1
686,4279,"Stringfellow Rd and Westbrook Dr",,38.850587,-77.402413,,,,,,1
687,3163,"Richmond Hwy and Huntington Ave",,38.789340,-77.064920,,,,,,0
688,2924,"Nutley St and Courthouse Rd",,38.891062,-77.271137,,,,,,1
689,1810,"6200 Edsall Rd",,38.806670,-77.141490,,,,,,1
690,2783,"Mt Vernon Mem Hwy and Grist Mill Rd",,38.709200,-77.125600,,,,,,1
691,2361,"Herndon Pkwy and Fairbrook Dr",,38.956210,-77.378430,,,,,,1
692,2342,"Herndon Pkwy and Campbell Way",,38.959870,-77.394840,,,,,,1
693,2211,"Greensboro Dr and International Dr",,38.922730,-77.227807,,,,,,1
694,2569,"Lake Braddock Dr and Burke Rd",,38.801250,-77.276040,,,,,,1
695,2857,"Newington Forest Ave and Treasure Tree Ct",,38.740230,-77.250400,,,,,,1
696,3035,"The Parkway and Trigger Ct",,38.782600,-77.095440,,,,,,1
697,861,"Little River and Southland",,38.819370,-77.147770,,,,,,0
698,2411,"Huntington Ave and Foley St",,38.791300,-77.066420,,,,,,0
699,3562,"Sunrise Valley Dr and S Lakes Dr",,38.950490,-77.373270,,,,,,1
700,961,"Fort Hunt Rd and Gladstone Pl",,38.736660,-77.054520,,,,,,1
701,5457,"Westmoreland St and Chain Bridge",,38.928982,-77.184099,,,,,,0
702,4178,"Centrewood Dr and Saint Germain Dr",,38.836140,-77.436738,,,,,,1
703,3324,"Sherwood Hall La and Robinhood Ct",,38.750010,-77.060770,,,,,,1
704,6073,"John J Kingman Rd and Beulah St",,38.722231,-77.158910,,,,,,1
705,3356,"S Kings Hwy and Furman La",,38.780360,-77.080530,,,,,,1
706,885,"Belle View Blvd and Cavalier Dr",,38.772180,-77.068090,,,,,,1
707,1298,"Backlick Rd and Woodland Dr",,38.805220,-77.184000,,,,,,1
709,3702,"Vantage Dr and Stream Bed Way",,38.769720,-77.107270,,,,,,1
710,4274,"Stringfellow Rd and Coralberry Dr",,38.895934,-77.401330,,,,,,1
711,2946,"Old Keene Mill Rd and Bauer Dr",,38.778070,-77.241200,,,,,,1
712,3009,"Parcher Ave and Springer Dr (West)",,38.962574,-77.407145,,,,,,1
714,1170,"Thomas Edison High School",,38.783970,-77.133020,,,,,,1
715,4076,"Sully Park Dr and Sully Lake Dr",,38.855633,-77.454188,,,,,,1
716,4175,"Centrewood Dr and Machen Rd",,38.833032,-77.437584,,,,,,1
717,3801,"Wiehle Ave and Inlet Ct",,38.965660,-77.332730,,,,,,1
718,4748,"Tower Dr and Tower Dr",,38.772154,-77.086195,,,,,,1
719,3622,"Telegraph Rd and Glenwood Mews Ct",,38.759020,-77.135230,,,,,,1
720,1101,"Norton Rd and Franconia Rd",,38.792090,-77.093910,,,,,,1
