stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1302,3107,"Park Run Dr and Jones Branch Dr",,38.930803,-77.227264,,,,,,1
1303,3113,"Quander Rd and Williams Dr",,38.769890,-77.067510,,,,,,1
1304,3124,"Richmond Hwy and Armistead Rd",,38.702222,-77.209103,,,,,,1
1305,3125,"Rose Hill Dr and Apple Tree Dr",,38.780976,-77.117812,,,,,,1
1306,3126,"Rose Hill Dr and May Blvd",,38.780903,-77.117928,,,,,,1
1308,3128,"Richmond Hy and Belford",,38.743440,-77.084390,,,,,,0
1310,3131,"Richmond Hwy and 8100 Richmond H",,38.738346,-77.090805,,,,,,0
1312,3135,"Rose Hill Dr and Celtic Dr",,38.782281,-77.119187,,,,,,1
1313,3136,"Richmond Hwy and Cherwek Dr",,38.700768,-77.210865,,,,,,1
1315,3139,"Richmond Hwy and Cooper Rd",,38.720470,-77.125100,,,,,,0
1316,3140,"Richmond Hwy and Talbot Farm Dr",,38.721190,-77.123600,,,,,,0
1317,3141,"Rose Hill Dr and Cottonwood Dr",,38.778258,-77.114912,,,,,,1
1318,3142,"Rose Hill Dr and Cottonwood Dr",,38.778344,-77.114881,,,,,,1
1319,3143,"Richmond Hwy and Dawn Dr",,38.775198,-77.080885,,,,,,0
1320,3144,"Richmond Hwy and Dutchman Dr",,38.698750,-77.212850,,,,,,1
1321,3146,"Rose Hill Dr and Eastchester Cir",,38.784451,-77.120660,,,,,,1
1322,3147,"Rose Hill Dr and Eastchester Cir",,38.783809,-77.120755,,,,,,1
1323,3149,"Rose Hill Dr and Flower La",,38.779812,-77.117067,,,,,,1
1324,3150,"Rose Hill Dr and Flower La",,38.779630,-77.117090,,,,,,1
1325,3151,"Richmond Hwy and Hollyhill Rd",,38.763010,-77.084389,,,,,,0
1326,3153,"Richmond Hwy and Frye Rd",,38.727370,-77.111640,,,,,,0
1327,3154,"Rose Hill Dr and Greenhaven Pl",,38.785332,-77.120908,,,,,,1
1328,3155,"Richmond Hwy and Graves St",,38.728240,-77.109900,,,,,,0
1329,3159,"Richmond Hwy and Hagel Cir",,38.695750,-77.215540,,,,,,1
1330,3160,"Richmond Hwy and Hollyhill Rd",,38.762970,-77.084030,,,,,,0
1331,3161,"Richmond Hwy and Highland Ln",,38.724610,-77.117220,,,,,,0
1332,3163,"Richmond Hwy and Huntington Ave",,38.789340,-77.064920,,,,,,0
1333,3164,"Richmond Hwy and Janna Lee Ave",,38.736890,-77.093600,,,,,,0
1335,3166,"Rose Hill Dr and Leewood Dr",,38.782716,-77.119231,,,,,,1
1336,3167,"Richmond Hwy and Lukens Ln",,38.723220,-77.119480,,,,,,0
1337,3168,"Richmond Hwy and Martha St",,38.734283,-77.097821,,,,,,0
1338,3171,"Richmond Hwy and Mohawk Ln",,38.731190,-77.104340,,,,,,0
1339,3172,"Richmond Hwy and Mohawk Ln",,38.731540,-77.102950,,,,,,0
1340,3173,"Richmond Hwy and North Kings Hwy",,38.781450,-77.078220,,,,,,0
1341,3174,"Richmond Hwy and North Kings Hwy",,38.783070,-77.076530,,,,,,0
1342,3175,"Richmond Hwy and Old Mill Rd",,38.717530,-77.131750,,,,,,0
1343,3176,"Richmond Hwy and Mount Vernon Me",,38.717660,-77.130890,,,,,,0
1344,3177,"Richmond Hy and Mt Vernon Mem Hwy",,38.719170,-77.127810,,,,,,1
1345,3180,"Richmond Hwy and Roxbury Dr",,38.735440,-77.096280,,,,,,0
1346,3181,"Richmond Hwy and Russell Rd",,38.733110,-77.100040,,,,,,0
1347,3182,"Richmond Hwy and Russell Rd",,38.733776,-77.099363,,,,,,0
1348,3183,"Richmond Hwy and Sacramento Dr",,38.720306,-77.125954,,,,,,0
1349,3184,"Richmond Hy and Sacramento",,38.719440,-77.127770,,,,,,0
1350,3186,"Richmond Hwy and Shannons Green",,38.735885,-77.095019,,,,,,0
1351,3187,"Richmond Hwy and Sherwood Hall La",,38.742763,-77.085404,,,,,,1
1353,3189,"Richmond Hwy and Belford Dr",,38.743933,-77.084108,,,,,,0
1354,3190,"Richmond Hwy and South Kings Hwy",,38.781030,-77.079080,,,,,,0
1355,3191,"Rose Hill Dr and Sturbridge Pl",,38.776477,-77.112470,,,,,,1
1356,3192,"Rose Hill Dr and Sturbridge Pl",,38.776279,-77.112270,,,,,,1
1357,3193,"Richmond Hwy and Sky View Dr",,38.725890,-77.114630,,,,,,0
1358,3195,"Richmond Hwy and Woodlawn Ter",,38.751430,-77.083390,,,,,,0
1359,3201,"Ring Rd and Saffold Way",,38.971920,-77.326700,,,,,,1
1360,3202,"Richmond Hwy and Schooley Dr",,38.770950,-77.081700,,,,,,0
1361,3204,"Ring Rd and Westhills La",,38.972370,-77.324200,,,,,,1
1362,3215,"Rolling Rd and Bristol Square Ct",,38.735680,-77.209230,,,,,,1
1363,3216,"Rolling Rd and Edinburgh Dr",,38.738450,-77.211290,,,,,,1
1364,3217,"Saratoga Shopping Ctr",,38.740080,-77.211520,,,,,,1
1365,3223,"Rolling Rd and Laurel Oak Dr",,38.727610,-77.209690,,,,,,1
1366,3224,"Rolling Rd and Northumberland Rd",,38.730830,-77.209220,,,,,,1
1367,3235,"Reston Pkwy and Bennington Woods Rd",,38.974200,-77.351440,,,,,,1
1368,3236,"Reston Pkwy and Center Harbor Rd",,38.980660,-77.347680,,,,,,1
1369,3237,"Reston Pkwy and Deer Forest Rd",,38.983800,-77.346070,,,,,,1
1370,3238,"Reston Pkwy and Glade Dr",,38.934560,-77.367410,,,,,,1
1371,3239,"Reston Pkwy and Glade Dr",,38.934760,-77.366860,,,,,,1
1372,3240,"Reston Pkwy and Great Owl Dr",,38.982000,-77.347560,,,,,,1
1373,3241,"Reston Pkwy and Lake Newport Rd",,38.977750,-77.348830,,,,,,1
1374,3242,"Reston Pkwy and Mclearen Rd",,38.925650,-77.373580,,,,,,1
1375,3243,"Reston Pkwy and Oslo Rd",,38.931070,-77.369380,,,,,,1
1376,3244,"Reston Pkwy and Oslo Rd",,38.931340,-77.369620,,,,,,1
1377,3245,"Reston Pkwy and South Lakes Dr",,38.943500,-77.361190,,,,,,1
1378,3246,"Reston Pkwy and South Lakes Dr",,38.942610,-77.361380,,,,,,1
1379,3247,"Reston Pkwy and Sunrise Valley Dr",,38.946360,-77.358750,,,,,,1
1380,3248,"Reston Pkwy and Sunrise Valley Dr",,38.945550,-77.359750,,,,,,1
1381,3249,"Reston Pkwy and Wiehle Ave",,38.986480,-77.343040,,,,,,1
1382,3251,"Rolling Stone Way and Bedrock Rd",,38.764169,-77.106034,,,,,,1
1383,3252,"Rolling Stone Way and Lodestone Ct",,38.766514,-77.108457,,,,,,1
1384,3254,"Rolling Stone Way and Rock Creek Rd",,38.766054,-77.106056,,,,,,1
1385,3256,"Russell Rd and Keswick Rd",,38.737330,-77.103350,,,,,,1
1386,3257,"Russell Rd and Norwood Dr",,38.738860,-77.104470,,,,,,1
1387,3258,"Russell Rd and Norwood Dr",,38.738880,-77.104320,,,,,,1
1388,3259,"Rolling Valley P&R Bay C",,38.775823,-77.262687,,,,,,1
1389,3260,"Sacremento Dr and Southlawn Ct",,38.725372,-77.129249,,,,,,1
1390,3261,"Sacremento Dr and Hyman Way",,38.724080,-77.128810,,,,,,1
1391,3262,"Sacremento Dr and Pole Rd",,38.727190,-77.130610,,,,,,1
1392,3263,"Sacremento Dr and Claymont Dr",,38.725224,-77.129239,,,,,,1
1393,3264,"Sacremento Dr and Venoy Ct",,38.723870,-77.128940,,,,,,1
1394,3265,"Sacremento Dr and Village Green Ct",,38.722710,-77.128090,,,,,,1
1395,3266,"Sacremento Dr and Village Green Dr",,38.722550,-77.127590,,,,,,1
1396,3267,"Springfield Center and Loisdale",,38.765393,-77.181946,,,,,,0
1397,3268,"Springfield Center and Loisdale",,38.765121,-77.182048,,,,,,0
1398,3271,"Northern Virginia Community Co",,38.762758,-77.177011,,,,,,0
1399,3289,"Sunset Hills Rd and Business Center Dr",,38.947032,-77.325717,,,,,,1
1400,3290,"Sheldon Dr and Beryl Rd",,38.800967,-77.156451,,,,,,1
1401,3296,"Sherwood Hall La and Davenport St",,38.745060,-77.072010,,,,,,1
1402,3297,"Sherwood Hall La and Davenport St",,38.745550,-77.070150,,,,,,1
1403,3298,"Sherwood Hall Ln and Fordson Rd",,38.743250,-77.081930,,,,,,1
1404,3299,"Sherwood Hall Ln and Richmond Hw",,38.742850,-77.083140,,,,,,1
1405,3300,"Sherwood Hall La and Frances Dr",,38.744110,-77.074630,,,,,,1
1406,3302,"Ymca-Reston",,38.954705,-77.368227,,,,,,1
1407,3303,"Sunset Hills Rd and Ffx County Pkwy",,38.953855,-77.363189,,,,,,1
1408,3304,"Spring Hill Rd and Post Office",,38.928930,-77.237710,,,,,,1
1409,3307,"Sunset Hills Rd and Hunter Mill Rd",,38.948573,-77.312930,,,,,,1
1410,3308,"Sherwood Hall La and Hollindale Dr",,38.751750,-77.058710,,,,,,1
1411,3309,"Sherwood Hall Ln and Holland Rd",,38.743010,-77.078900,,,,,,1
1412,3310,"Sunset Hills Rd and Isaac Newton Sq (East)",,38.951242,-77.339910,,,,,,1
1413,3311,"Sunset Hills Rd and Isaac Newton Sq (West)",,38.951028,-77.339673,,,,,,1
1414,3312,"11490 Sunset Hills Rd",,38.952242,-77.343740,,,,,,1
1415,3313,"Sherwood Hall Ln and Richmond Hwy",,38.742710,-77.083050,,,,,,1
1416,3314,"Sherwood Hall La and Kirkside Dr",,38.745960,-77.069530,,,,,,1
1417,3315,"Sheldon Dr and Merle Pl",,38.799650,-77.157270,,,,,,1
1418,3316,"Sheldon Dr and Merle Pl",,38.799628,-77.157133,,,,,,1
1419,3318,"Sunset Hills Rd and Michael Faraday Ct",,38.949293,-77.333503,,,,,,1
1420,3319,"Sherwood Hall La and Midday La",,38.746960,-77.066490,,,,,,1
1421,3320,"Sherwood Hall Ln and Mount Woodley Pl",,38.743260,-77.079140,,,,,,1
1422,3321,"Sherwood Hall La and Oaklawn Dr",,38.744920,-77.071900,,,,,,1
1423,3322,"Sunset Hills Rd and Old Reston Ave",,38.955070,-77.351672,,,,,,1
1424,3323,"Sunset Hills Rd and Plaza America Dr",,38.953230,-77.348420,,,,,,1
1425,3324,"Sherwood Hall La and Robinhood Ct",,38.750010,-77.060770,,,,,,1
1426,3326,"Sunset Hills Rd and Reston Pkwy",,38.955507,-77.356294,,,,,,1
1427,3327,"Sunset Hills Rd and Reston Pkwy",,38.954904,-77.354588,,,,,,1
1428,3328,"12021 Sunset Hills Rd",,38.954100,-77.359530,,,,,,1
1429,3329,"Sunset Hills Rd and American Dream Way",,38.953117,-77.347015,,,,,,1
1430,3331,"Sunset Hills Rd and Samuel Morse Dr",,38.947826,-77.330675,,,,,,1
1431,3332,"Sunset Hills Rd and Washington & Old Dominion Trail",,38.946975,-77.327742,,,,,,1
1432,3333,"Sunset Hills Rd and Town Center Pkwy",,38.954161,-77.364783,,,,,,1
1433,3334,"Sunset Hills Rd and Town Center Pkwy",,38.953883,-77.359346,,,,,,1
1434,3335,"Spring Hill Rd and Turning Leaf La",,38.936286,-77.232286,,,,,,1
1436,3339,"Sherwood Hall La and Wellington Rd",,38.747860,-77.064300,,,,,,1
1437,3340,"Sherwood Hall La and Wellington Rd",,38.747700,-77.064250,,,,,,1
1438,3341,"Sunset Hills Rd and Wiehle Ave",,38.950584,-77.337443,,,,,,1
1439,3342,"Sunset Hills Rd and Wiehle Ave",,38.950240,-77.336857,,,,,,1
1440,3343,"Sherwood Hall La and Whiteoaks Dr",,38.749990,-77.061070,,,,,,1
1441,3344,"Silverbrook Rd and Tanyard La",,38.710140,-77.229020,,,,,,1
1442,3345,"Silverbrook Rd and Bluebird Way",,38.708460,-77.228880,,,,,,1
1443,3346,"Silverbrook Rd and Plaskett Ln",,38.709177,-77.228400,,,,,,1
1444,3347,"Silverbrook Rd and Royal Robin La",,38.706850,-77.228950,,,,,,1
1445,3348,"Silverbrook Rd and Royal Robin La",,38.706520,-77.228480,,,,,,1
1446,3351,"Silverbrook Rd and Southrun Rd",,38.727230,-77.246570,,,,,,1
1448,3353,"S Kings Hwy and Brick Hearth Ct",,38.776740,-77.086380,,,,,,1
1449,3354,"S Kings Hwy and Chimney Wood Ct",,38.778640,-77.083480,,,,,,1
1450,3355,"S Kings Hwy and Furman La",,38.780410,-77.080770,,,,,,1
1451,3356,"S Kings Hwy and Furman La",,38.780360,-77.080530,,,,,,1
1452,3357,"S Kings Hwy and Lantern Pl",,38.769420,-77.113170,,,,,,1
1453,3358,"S Kings Hwy and Telegraph Rd",,38.767760,-77.119650,,,,,,1
1455,3360,"S Kings Hwy and Saint Mark'S Ct",,38.772030,-77.100670,,,,,,1
1456,3361,"S Kings Hwy and Southgate Dr",,38.774856,-77.088861,,,,,,1
1458,3364,"S Kings Hwy and Vantage Dr",,38.770450,-77.107490,,,,,,1
1459,3365,"S Kings Hwy and Woodstone Pl",,38.771600,-77.101860,,,,,,1
1460,3366,"S Lakes Dr and Chestnut Burr Ct",,38.931950,-77.343290,,,,,,1
1461,3367,"S Lakes Dr and Chestnut Burr Ct",,38.931835,-77.343593,,,,,,1
1462,3368,"S Lakes Dr and Cedar Cove Ct",,38.931823,-77.335841,,,,,,1
1463,3369,"S Lakes Dr and Salt Kettle Way",,38.932930,-77.334510,,,,,,1
1464,3370,"S Lakes Dr and Cabots Point La",,38.932811,-77.334280,,,,,,1
1465,3371,"S Lakes Dr and Castel Rock Sq",,38.934344,-77.347922,,,,,,1
1466,3372,"S Lakes Dr and Double Eagle Ct",,38.935490,-77.349940,,,,,,1
1467,3373,"S Lakes Dr and Escalante Ct",,38.940760,-77.357058,,,,,,1
1468,3374,"S Lakes Dr and Greenkeepers Ct",,38.939700,-77.353180,,,,,,1
1469,3375,"S Lakes Dr and Green Watch Way",,38.934670,-77.348150,,,,,,1
1470,3376,"S Lakes Dr and Olde Crafts Dr (North)",,38.939101,-77.352894,,,,,,1
1471,3377,"S Lakes Dr and Olde Crafts Dr (South)",,38.936613,-77.351353,,,,,,1
1472,3378,"S Lakes Dr and Pine Cone Ct",,38.933040,-77.345070,,,,,,1
1473,3379,"S Lakes Dr and Pinecrest Rd",,38.942840,-77.364870,,,,,,1
1474,3380,"S Lakes Dr and Pond View Ct",,38.937220,-77.351450,,,,,,1
1475,3381,"S Lakes Dr and Ridge Heights Rd",,38.934210,-77.333250,,,,,,1
1476,3382,"S Lakes Dr and Ridge Heights Rd",,38.934113,-77.333015,,,,,,1
1477,3383,"S Lakes Dr and Reston Pkwy",,38.943313,-77.362053,,,,,,1
1478,3384,"S Lakes Dr and Reston Pkwy",,38.943200,-77.362310,,,,,,1
1479,3385,"S Lakes Dr and Usgs",,38.948600,-77.369480,,,,,,1
1480,3386,"S Lakes High School",,38.931260,-77.338700,,,,,,1
1481,3387,"S Lakes Dr and Southgate Sq",,38.942950,-77.364030,,,,,,1
1482,3388,"S Lakes Dr and S Lakes Ct",,38.941230,-77.357360,,,,,,1
1483,3389,"S Lakes Dr and Soapstone Dr",,38.933840,-77.346210,,,,,,1
1484,3390,"S Lakes Dr and Soapstone Dr",,38.933515,-77.346103,,,,,,1
1485,3391,"S Lakes Dr and Springwood Dr",,38.935357,-77.350110,,,,,,1
1486,3392,"South Lakes High School",,38.931059,-77.338480,,,,,,1
1487,3393,"S Lakes Dr and Twin Branches Rd",,38.938954,-77.328637,,,,,,1
1488,3394,"S Lakes Dr and Twin Branches Rd",,38.938187,-77.329260,,,,,,1
1489,3395,"S Lakes Dr and Sagewood La",,38.940450,-77.328935,,,,,,1
1490,3396,"S Lakes Dr and Thoreau Pl",,38.940310,-77.329160,,,,,,1
1491,3397,"S Lakes Dr and Tanbark Dr",,38.931056,-77.340869,,,,,,1
1492,3398,"South Lakes Village Center",,38.939570,-77.329510,,,,,,1
1493,3399,"S Lakes Dr and Whisperwood Glen La",,38.932210,-77.335600,,,,,,1
1494,3402,"Spring Mall and Junction",,38.771560,-77.174540,,,,,,0
1495,3403,"Spring Mall and Junction",,38.771310,-77.174570,,,,,,0
1496,3406,"Soapstone Dr and Catalpa Ct",,38.923177,-77.344841,,,,,,1
1497,3407,"Soapstone Dr and Catalpa Ct",,38.923336,-77.344475,,,,,,1
1498,3408,"Soapstone Dr and Durand Dr",,38.941787,-77.346903,,,,,,1
1499,3409,"Soapstone Dr and Winged Foot Ct",,38.941189,-77.346664,,,,,,1
1500,3413,"Soapstone Dr and Golf Course Sq",,38.944373,-77.348078,,,,,,1
1501,3414,"Soapstone Dr and Golf Course Sq",,38.944035,-77.348351,,,,,,1
1502,3415,"Soapstone Dr and Glencourse La",,38.939618,-77.345466,,,,,,1
1503,3416,"Soapstone Dr and Glencourse La",,38.936710,-77.345369,,,,,,1
1504,3417,"Soapstone Dr and Hearthstone Ct",,38.928399,-77.344082,,,,,,1
1505,3418,"Soapstone Dr and Underoak Ct",,38.930666,-77.346108,,,,,,1
1506,3422,"Soapstone Dr and Lawyers Rd",,38.920997,-77.346399,,,,,,1
1507,3426,"Soapstone Dr and Purple Beech Dr",,38.940096,-77.345600,,,,,,1
1508,3427,"Soapstone Dr and Rolling Green Ct",,38.934830,-77.345568,,,,,,1
1509,3428,"Soapstone Dr and Ridge Heights Rd",,38.938811,-77.345040,,,,,,1
1510,3429,"Southgate Dr and Richmond Hwy",,38.774369,-77.082804,,,,,,1
1511,3430,"Southgate Dr and Richmond Hwy",,38.774235,-77.082830,,,,,,1
1512,3432,"Soapstone Dr and Stoneview Sq",,38.932735,-77.347162,,,,,,1
1513,3433,"Soapstone Dr and Stoneview Sq",,38.932460,-77.346851,,,,,,1
1514,3440,"Soapstone Dr and Woodhollow Ct",,38.927019,-77.343982,,,,,,1
1515,3443,"Springer Dr and Berger Pl",,38.962917,-77.404578,,,,,,1
1516,3444,"Springe Dr and Chamblee Pl",,38.963337,-77.405993,,,,,,1
1517,3445,"Springer Dr and Ferguson Pl",,38.961248,-77.403480,,,,,,1
1518,3447,"Southrun Rd and Brutus Ct",,38.727900,-77.235060,,,,,,1
1519,3448,"Southrun Rd and Blue Rock La",,38.727600,-77.240320,,,,,,1
1520,3449,"Southrun Rd and Bark Tree Ct",,38.731460,-77.227950,,,,,,1
1521,3451,"Southrun Rd and Carmela Cir",,38.728300,-77.234490,,,,,,1
1522,3452,"Summer Ridge Rd and Darby Towne Ct",,38.763720,-77.137480,,,,,,1
1523,3453,"Summer Ridge Rd and Edgeware La",,38.764830,-77.139030,,,,,,1
1524,3455,"Southrun Rd and Great Lake La",,38.729400,-77.229960,,,,,,1
1525,3456,"Southrun Rd and Golden Ridge Rd",,38.727620,-77.240660,,,,,,1
1527,3458,"Summer Ridge Rd and Lensfield Ct",,38.761670,-77.136730,,,,,,1
1528,3459,"Southrun Rd and Rushing Creek Dr",,38.735390,-77.226520,,,,,,1
1531,3462,"Southrun Rd and Rippled Creek Ct",,38.728700,-77.231520,,,,,,1
1532,3463,"Southrun Rd and Silverdale Rd",,38.727050,-77.238370,,,,,,1
1533,3464,"Southrun Rd and Silverdale Rd",,38.726910,-77.238290,,,,,,1
1534,3465,"Summer Ridge Rd and Wescott Hills Way",,38.760560,-77.141240,,,,,,1
1535,3467,"Summer Ridge Rd and Worsley Way",,38.760250,-77.137200,,,,,,1
1538,3472,"Chantilly Library",,38.881868,-77.407497,,,,,,1
1539,3474,"Stringfellow Rd and Melville La",,38.864231,-77.406550,,,,,,1
1540,3475,"Stringfellow Rd and Fair Lakes Pkwy",,38.862067,-77.405626,,,,,,1
1541,3476,"Stringfellow Rd and Fair Lakes Pkwy",,38.862382,-77.406006,,,,,,1
1542,3478,"Stringfellow Rd and Point Pleasant Dr",,38.871952,-77.407942,,,,,,1
1543,3479,"Stringfellow Rd and Point Pleasant Dr",,38.871516,-77.408097,,,,,,1
1544,3480,"Chantilly High School",,38.881824,-77.407192,,,,,,1
1545,3481,"Stringfellow Rd and Poplar Tree Rd",,38.874529,-77.408338,,,,,,1
1547,3484,"Stringfellow Rd and Stream Valley Dr",,38.878058,-77.408818,,,,,,1
1549,3488,"Sunrise Valley Dr and Alexander Bell Dr",,38.943314,-77.319735,,,,,,1
1551,3490,"Sunrise Valley Dr and Association Dr",,38.945120,-77.344710,,,,,,1
1552,3491,"Sunrise Valley Dr and Barton Hill Rd",,38.940948,-77.324584,,,,,,1
1553,3493,"Sunrise Valley Dr and Wood Oak Dr (West)",,38.951690,-77.402370,,,,,,1
1554,3494,"Sunrise Valley Dr and Colts Brook Dr",,38.948020,-77.389660,,,,,,1
1555,3495,"Sunrise Valley Dr and Colts Brook Dr",,38.947760,-77.389860,,,,,,1
1556,3496,"Sunrise Vly Dr and Campus Commons Dr (East)",,38.942315,-77.333096,,,,,,1
1557,3497,"Sunrise Vly Dr and Campus Commons Dr (West)",,38.943821,-77.337239,,,,,,1
1558,3498,"Sunrise Valley Dr and Centennial Park",,38.945290,-77.341690,,,,,,1
1559,3499,"Sunrise Valley Dr and Centreville Rd",,38.951606,-77.407636,,,,,,1
1560,3500,"Sunrise Valley Dr and Coppermine Rd",,38.953770,-77.425680,,,,,,1
1561,3501,"Sunrise Valley Dr and Mansarde Ave",,38.953770,-77.426090,,,,,,1
1562,3502,"13825 Sunrise Valley Dr",,38.954800,-77.425000,,,,,,1
1563,3503,"Sunrise Valley Dr and Reston Pkwy",,38.945860,-77.358260,,,,,,1
1564,3504,"Sunrise Valley Dr and Colts Neck Rd",,38.945750,-77.357440,,,,,,1
1565,3505,"11830 Sunrise Valley Dr",,38.948380,-77.355640,,,,,,1
1567,3507,"Sunrise Valley Dr and Cornelia Rd",,38.949720,-77.397269,,,,,,1
1568,3509,"Sunrise Valley Dr and Dulles Corner La",,38.956720,-77.424070,,,,,,1
1569,3510,"Sunrise Vly Dr and Dulles Corner Dr (South)",,38.958560,-77.422730,,,,,,1
1570,3511,"Sunrise Valley Dr and Dulles Town Blvd",,38.955230,-77.425110,,,,,,1
1571,3512,"Sunrise Valley Dr and Sayward Blvd",,38.958860,-77.422180,,,,,,1
1572,3513,"Sunrise Valley Dr and Sully Rd",,38.959990,-77.421440,,,,,,1
1573,3514,"Sunrise Vly Dr and Dulles Corner Dr (North)",,38.960280,-77.421550,,,,,,1
1574,3515,"Sunrise Valley Dr and Dulles Tech Dr",,38.957770,-77.412140,,,,,,1
1575,3516,"Sunrise Valley Dr and Merrybrook Dr",,38.956630,-77.423690,,,,,,1
1576,3518,"Sunrise Valley Dr and Dulles View Dr (South)",,38.951420,-77.425880,,,,,,1
1577,3519,"Sunrise Valley Dr and Dulles View Dr",,38.951770,-77.425760,,,,,,1
1578,3520,"Sunrise Valley Dr and Edmund Halley Dr",,38.948900,-77.364790,,,,,,1
1579,3521,"Sunrise Valley Dr and Edmund Halley Dr",,38.948870,-77.364140,,,,,,1
1580,3522,"Sunrise Valley Dr and U.S.G.S Dr",,38.950060,-77.366540,,,,,,1
1581,3523,"Sunrise Valley Dr and Glen Echo Rd",,38.951174,-77.407715,,,,,,1
1583,3525,"Sunrise Valley Dr and Fox Mill Rd",,38.950580,-77.406080,,,,,,1
1584,3526,"Sunrise Valley Dr and Glade Dr",,38.949310,-77.374060,,,,,,1
1585,3527,"Sunrise Valley Dr and Fairfax County Pkwy",,38.948570,-77.375030,,,,,,1
1586,3528,"Sunrise Valley Dr and Glade Dr",,38.948460,-77.374720,,,,,,1
1587,3529,"12361 Sunrise Valley Dr",,38.949090,-77.373820,,,,,,1
1588,3530,"Sunrise Valley Dr and S Lakes Dr",,38.951180,-77.371740,,,,,,1
1589,3531,"Sunrise Valley Dr and Indian Ridge Rd",,38.947380,-77.349230,,,,,,1
1590,3532,"Sunrise Valley Dr and Indian Ridge Rd",,38.947690,-77.349140,,,,,,1
1591,3533,"Sunrise Valley Dr and Jefferson Park",,38.949350,-77.422160,,,,,,1
1592,3534,"Sunrise Valley Dr and Jefferson Park",,38.949660,-77.421940,,,,,,1
1593,3535,"13861 Sunrise Valley Dr",,38.950790,-77.423830,,,,,,1
1594,3537,"Sunrise Valley Dr and Lakeport Way",,38.942082,-77.331080,,,,,,1
1595,3538,"Sunrise Valley Dr and Lakeport Way",,38.941780,-77.331220,,,,,,1
1596,3539,"Sunrise Valley Dr and Locust Park Dr",,38.949090,-77.396810,,,,,,1
1597,3540,"Sunrise Valley Dr and Milburn La",,38.949410,-77.385540,,,,,,1
1598,3541,"Sunrise Valley Dr and Milburn La",,38.949000,-77.385530,,,,,,1
1599,3542,"Sunrise Valley Dr and Monroe St",,38.948650,-77.392330,,,,,,1
1600,3545,"Sunrise Valley Dr and Parkridge Blvd",,38.943207,-77.315558,,,,,,1
1601,3546,"Sunrise Valley Dr and Preston White Dr",,38.941451,-77.326763,,,,,,1
1602,3548,"Sunrise Valley Dr and River Birch Rd",,38.948380,-77.421180,,,,,,1
1604,3550,"Sunrise Valley Dr and Roland Clarke Pl",,38.948270,-77.350670,,,,,,1
1605,3551,"Sunrise Valley and Roland Clarke Pl",,38.948200,-77.351060,,,,,,1
1606,3552,"Sunrise Valley Dr and Int'L Ctr",,38.949120,-77.354380,,,,,,1
1607,3553,"11830 Sunrise Valley Dr",,38.948220,-77.356160,,,,,,1
1608,3554,"Sunrise Valley Dr and Colts Neck Rd",,38.946590,-77.356730,,,,,,1
1609,3555,"Sunrise Valley Dr and Robert Fulton Dr",,38.942011,-77.321713,,,,,,1
1610,3556,"Sunrise Valley Dr and Rolling Fork Cir",,38.950884,-77.405243,,,,,,1
1611,3557,"12000 Sunrise Valley Dr",,38.946570,-77.360170,,,,,,1
1612,3558,"Sunrise Valley Dr and Reston Pkwy",,38.946380,-77.360310,,,,,,1
1613,3559,"Sunrise Valley Dr and S Lakes Dr",,38.949690,-77.366310,,,,,,1
1614,3560,"Sunrise Valley Dr and South Lakes Dr",,38.941810,-77.328854,,,,,,1
1615,3562,"Sunrise Valley Dr and S Lakes Dr",,38.950490,-77.373270,,,,,,1
1616,3563,"Sunrise Valley Dr and Soapstone Dr",,38.945820,-77.347570,,,,,,1
1617,3564,"Sunrise Valley Dr and Association Dr (West)",,38.945710,-77.346900,,,,,,1
1618,3565,"Sunrise Valley Dr and Thunder Chase Dr",,38.950120,-77.380050,,,,,,1
1619,3566,"Sunrise Valley Dr and Thunder Chase Dr",,38.949880,-77.379980,,,,,,1
1620,3567,"Sunrise Valley Dr and Upper Lake Dr (West)",,38.943920,-77.337850,,,,,,1
1621,3568,"Sunrise Valley Dr and Upper Lake Dr (East)",,38.942080,-77.333240,,,,,,1
1622,3569,"Sunrise Valley Dr and Wethersfield Ct",,38.945180,-77.342680,,,,,,1
1623,3570,"Sunrise Valley Dr and Woodland Pond La",,38.948520,-77.394060,,,,,,1
1624,3571,"Seven Woods Dr and Buckman Rd",,38.738020,-77.098500,,,,,,1
1625,3572,"Seven Woods Dr and Capistrano Pl",,38.738990,-77.098820,,,,,,1
1626,3573,"Seven Woods Dr and El Cerrito Pl",,38.738180,-77.098420,,,,,,1
1627,3574,"Seven Woods Dr and Sausalito Pl",,38.740740,-77.099120,,,,,,1
1628,3575,"Seven Woods Dr and Tamarind St",,38.741500,-77.098170,,,,,,1
1629,3584,"Tapawingo Rd and Hillcrest Dr",,38.890592,-77.261075,,,,,,1
1630,3586,"Tapawingo Rd and Meadow La",,38.887287,-77.267574,,,,,,1
1631,3588,"Tapawingo Rd and Ware St",,38.888594,-77.264746,,,,,,1
1632,3590,"Twin Branches Rd and Lake Audubon Ct",,38.935039,-77.326542,,,,,,1
1633,3591,"Twin Branches Rd and Sentinel Point Ct",,38.935449,-77.326513,,,,,,1
1634,3592,"Twin Branches Rd and Villaridge Dr",,38.938245,-77.328072,,,,,,1
